Country,Year,PowerCode,Value
Saint Martin,2010,Units,10.64301552
Saint Martin,2011,Units,10.64301552
Saint Martin,2012,Units,10.86474501
Saint Martin,2013,Units,10.86474501
Saint Martin,2014,Units,10.86474501
Saint Martin,2015,Units,10.86474501
Saint Martin,2016,Units,10.86474501
Saint Martin,2017,Units,10.86474501
Saint Martin,2018,Units,10.86474501
Saint Martin,2019,Units,10.86474501
Saint Martin,2020,Units,10.86474501
Saint Martin,2021,Units,10.86474501
Clipperton Island,1950,Units,0
Clipperton Island,1960,Units,0
Clipperton Island,1970,Units,0
Clipperton Island,1980,Units,0
Clipperton Island,1985,Units,0
Clipperton Island,1990,Units,0
Clipperton Island,1995,Units,0
Clipperton Island,2000,Units,0
Clipperton Island,2001,Units,0
Clipperton Island,2002,Units,0
Clipperton Island,2003,Units,0
Clipperton Island,2004,Units,0
Clipperton Island,2005,Units,0
Clipperton Island,2006,Units,0
Clipperton Island,2007,Units,0
Clipperton Island,2008,Units,0
Clipperton Island,2009,Units,0
Clipperton Island,2010,Units,0
Clipperton Island,2011,Units,0
Clipperton Island,2012,Units,0
Clipperton Island,2013,Units,0
Clipperton Island,2014,Units,0
Clipperton Island,2015,Units,0
Clipperton Island,2016,Units,33.33333333
Clipperton Island,2017,Units,33.33333333
Clipperton Island,2018,Units,33.33333333
Clipperton Island,2019,Units,33.33333333
Clipperton Island,2020,Units,33.33333333
Clipperton Island,2021,Units,33.33333333
Dominican Republic,1950,Units,0
Dominican Republic,1960,Units,0
Dominican Republic,1970,Units,1.322851762
Dominican Republic,1980,Units,1.322851762
Dominican Republic,1985,Units,5.146429342
Dominican Republic,1990,Units,5.147173772
Dominican Republic,1995,Units,5.147173772
Dominican Republic,2000,Units,5.147173772
Dominican Republic,2001,Units,5.147173772
Dominican Republic,2002,Units,5.560745886
Dominican Republic,2003,Units,5.560745886
Dominican Republic,2004,Units,21.03948869
Dominican Republic,2005,Units,21.03948869
Dominican Republic,2006,Units,21.03948869
Dominican Republic,2007,Units,21.03948869
Dominican Republic,2008,Units,21.03948869
Dominican Republic,2009,Units,23.9719838
Dominican Republic,2010,Units,23.9719838
Dominican Republic,2011,Units,24.97847357
Dominican Republic,2012,Units,24.97847357
Dominican Republic,2013,Units,26.58143773
Dominican Republic,2014,Units,27.49615585
Dominican Republic,2015,Units,27.49690028
Dominican Republic,2016,Units,27.50211129
Dominican Republic,2017,Units,27.50211129
Dominican Republic,2018,Units,27.50211129
Dominican Republic,2019,Units,27.50211129
Dominican Republic,2020,Units,27.50211129
Dominican Republic,2021,Units,27.50211129
Ecuador,1950,Units,0.556662259
Ecuador,1960,Units,0.556662259
Ecuador,1970,Units,0.556662259
Ecuador,1980,Units,3.673042908
Ecuador,1985,Units,5.223331252
Ecuador,1990,Units,5.765096621
Ecuador,1995,Units,11.10317231
Ecuador,2000,Units,15.40906365
Ecuador,2001,Units,15.45577779
Ecuador,2002,Units,15.5742009
Ecuador,2003,Units,15.76597656
Ecuador,2004,Units,16.86115966
Ecuador,2005,Units,16.86115966
Ecuador,2006,Units,16.9488858
Ecuador,2007,Units,17.02546349
Ecuador,2008,Units,17.14477041
Ecuador,2009,Units,17.14536349
Ecuador,2010,Units,19.24603438
Ecuador,2011,Units,19.26675745
Ecuador,2012,Units,19.73359646
Ecuador,2013,Units,19.73359646
Ecuador,2014,Units,20.11606628
Ecuador,2015,Units,20.11606628
Ecuador,2016,Units,20.12436946
Ecuador,2017,Units,22.5591912
Ecuador,2018,Units,22.685588
Ecuador,2019,Units,22.79984401
Ecuador,2020,Units,22.79984401
Ecuador,2021,Units,22.79984401
Paraguay,1950,Units,0.001861968
Paraguay,1960,Units,0.002714435
Paraguay,1970,Units,0.428342288
Paraguay,1980,Units,2.405527576
Paraguay,1985,Units,2.483034783
Paraguay,1990,Units,2.483034783
Paraguay,1995,Units,3.314930513
Paraguay,2000,Units,3.716016287
Paraguay,2001,Units,13.67339293
Paraguay,2002,Units,13.68173814
Paraguay,2003,Units,13.71996456
Paraguay,2004,Units,13.80936143
Paraguay,2005,Units,13.83511491
Paraguay,2006,Units,13.8733189
Paraguay,2007,Units,13.94793221
Paraguay,2008,Units,14.10465155
Paraguay,2009,Units,14.13047233
Paraguay,2010,Units,14.16367368
Paraguay,2011,Units,14.19997084
Paraguay,2012,Units,14.21419358
Paraguay,2013,Units,14.23380032
Paraguay,2014,Units,14.3247451
Paraguay,2015,Units,14.34331991
Paraguay,2016,Units,14.34690925
Paraguay,2017,Units,14.34690925
Paraguay,2018,Units,14.34690925
Paraguay,2019,Units,14.34690925
Paraguay,2020,Units,14.34690925
Paraguay,2021,Units,14.34690925
Uruguay,1950,Units,0
Uruguay,1960,Units,0
Uruguay,1970,Units,0
Uruguay,1980,Units,0
Uruguay,1985,Units,2.420364741
Uruguay,1990,Units,2.421273286
Uruguay,1995,Units,2.421273286
Uruguay,2000,Units,2.421273286
Uruguay,2001,Units,2.421273286
Uruguay,2002,Units,2.421273286
Uruguay,2003,Units,2.421273286
Uruguay,2004,Units,2.506525122
Uruguay,2005,Units,2.506525122
Uruguay,2006,Units,2.506525122
Uruguay,2007,Units,2.506525122
Uruguay,2008,Units,2.614642016
Uruguay,2009,Units,2.784943789
Uruguay,2010,Units,3.003751787
Uruguay,2011,Units,3.013341988
Uruguay,2012,Units,3.013341988
Uruguay,2013,Units,3.019954179
Uruguay,2014,Units,3.188186488
Uruguay,2015,Units,3.527730065
Uruguay,2016,Units,3.527730065
Uruguay,2017,Units,3.528991934
Uruguay,2018,Units,3.528991934
Uruguay,2019,Units,3.673299216
Uruguay,2020,Units,3.673349691
Uruguay,2021,Units,3.673349691
OECD arithmetic average,1950,Units,1.843919287
OECD arithmetic average,1960,Units,2.560865493
OECD arithmetic average,1970,Units,3.945390783
OECD arithmetic average,1980,Units,6.156987841
OECD arithmetic average,1985,Units,7.410032245
OECD arithmetic average,1990,Units,9.62428843
OECD arithmetic average,1995,Units,11.38741235
OECD arithmetic average,2000,Units,13.98410457
OECD arithmetic average,2001,Units,14.38428701
OECD arithmetic average,2002,Units,14.92857379
OECD arithmetic average,2003,Units,15.75258488
OECD arithmetic average,2004,Units,18.21555314
OECD arithmetic average,2005,Units,18.62879078
OECD arithmetic average,2006,Units,19.19649756
OECD arithmetic average,2007,Units,19.62503384
OECD arithmetic average,2008,Units,20.29124733
OECD arithmetic average,2009,Units,21.0008965
OECD arithmetic average,2010,Units,21.40629433
OECD arithmetic average,2011,Units,21.60059425
OECD arithmetic average,2012,Units,21.72062709
OECD arithmetic average,2013,Units,21.8794121
OECD arithmetic average,2014,Units,22.10423185
OECD arithmetic average,2015,Units,22.44177494
OECD arithmetic average,2016,Units,22.71331952
OECD arithmetic average,2017,Units,22.87735777
OECD arithmetic average,2018,Units,23.13837441
OECD arithmetic average,2019,Units,23.41563323
OECD arithmetic average,2020,Units,23.46001656
OECD arithmetic average,2021,Units,23.46001656
European Union – 27 countries (from 01/02/2020),1950,Units,1.248558925
European Union – 27 countries (from 01/02/2020),1960,Units,1.589973945
European Union – 27 countries (from 01/02/2020),1970,Units,2.426066168
European Union – 27 countries (from 01/02/2020),1980,Units,4.212418067
European Union – 27 countries (from 01/02/2020),1985,Units,5.299067443
European Union – 27 countries (from 01/02/2020),1990,Units,7.975306527
European Union – 27 countries (from 01/02/2020),1995,Units,10.63527769
European Union – 27 countries (from 01/02/2020),2000,Units,14.5145872
European Union – 27 countries (from 01/02/2020),2001,Units,15.10511347
European Union – 27 countries (from 01/02/2020),2002,Units,15.62007334
European Union – 27 countries (from 01/02/2020),2003,Units,16.36370659
European Union – 27 countries (from 01/02/2020),2004,Units,18.24584775
European Union – 27 countries (from 01/02/2020),2005,Units,18.87937502
European Union – 27 countries (from 01/02/2020),2006,Units,19.97087855
European Union – 27 countries (from 01/02/2020),2007,Units,21.4489786
European Union – 27 countries (from 01/02/2020),2008,Units,22.41880113
European Union – 27 countries (from 01/02/2020),2009,Units,22.99971714
European Union – 27 countries (from 01/02/2020),2010,Units,23.27251446
European Union – 27 countries (from 01/02/2020),2011,Units,23.57650727
European Union – 27 countries (from 01/02/2020),2012,Units,23.70930545
European Union – 27 countries (from 01/02/2020),2013,Units,24.2276956
European Union – 27 countries (from 01/02/2020),2014,Units,24.51242747
European Union – 27 countries (from 01/02/2020),2015,Units,24.98325953
European Union – 27 countries (from 01/02/2020),2016,Units,25.16544836
European Union – 27 countries (from 01/02/2020),2017,Units,25.4070354
European Union – 27 countries (from 01/02/2020),2018,Units,25.77170941
European Union – 27 countries (from 01/02/2020),2019,Units,26.02413932
European Union – 27 countries (from 01/02/2020),2020,Units,26.02453808
European Union – 27 countries (from 01/02/2020),2021,Units,26.02453808
